P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
260,5220,80,0,270,5220,80,30,290,5220,80,60,937.0,7680.0,2.062,5.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,913.0,7480.0,2.182,2.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,721.0,5900.0,1.215,6.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,913.0,7480.0,1.537,4.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,699.0,5730.0,3.032,6.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,726.0,5950.0,1.495,5.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,672.0,5500.0,1.469,9.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,767.0,6280.0,3.358,4.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,734.0,6010.0,1.322,4.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,678.0,5550.0,1.981,9.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,685.0,5610.0,4.346,8.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,831.0,6810.0,1.668,3.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,804.0,6590.0,2.549,3.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,731.0,5990.0,1.482,6.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,663.0,5430.0,4.031,9.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,703.0,5760.0,1.415,6.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,580.0,4750.0,11.506,11.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,781.0,6400.0,5.735,2.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,636.0,5210.0,1.407,11.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,777.0,6360.0,0.979,2.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,792.0,6490.0,1.428,4.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,927.0,7600.0,0.961,4.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,765.0,6270.0,4.239,4.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,583.0,4770.0,1.377,13.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,663.0,5430.0,6.048,5.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,601.0,4930.0,8.509,8.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,778.0,6370.0,1.287,8.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,935.0,7660.0,1.746,3.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,857.0,7020.0,1.27,3.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,635.0,5200.0,3.486,7.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,837.0,6860.0,1.592,5.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,731.0,5990.0,1.672,4.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,805.0,6600.0,1.532,3.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,774.0,6340.0,1.007,3.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,825.0,6760.0,2.443,3.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,846.0,6930.0,2.363,2.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,929.0,7610.0,1.48,4.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,709.0,5810.0,3.276,7.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,692.0,5670.0,7.401,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,754.0,6170.0,1.738,6.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,728.0,5960.0,1.46,1.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,767.0,6280.0,1.218,4.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,768.0,6290.0,1.217,6.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,510.0,4170.0,4.333,11.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,937.0,7680.0,1.865,3.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,873.0,7150.0,1.455,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,467.0,3820.0,1.632,19.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,824.0,6750.0,1.458,5.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,777.0,6360.0,2.385,3.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,728.0,5960.0,1.345,7.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,699.0,5730.0,2.879,5.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,930.0,7620.0,1.235,2.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,867.0,7100.0,1.593,2.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,668.0,5470.0,5.152,5.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,560.0,4590.0,1.789,8.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,637.0,5220.0,2.867,11.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,670.0,5490.0,1.557,8.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,698.0,5720.0,1.808,8.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,817.0,6690.0,3.555,1.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,798.0,6540.0,1.331,3.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,762.0,6240.0,1.86,6.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,896.0,7340.0,3.417,1.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,903.0,7400.0,1.226,3.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,668.0,5470.0,7.563,6.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,834.0,6830.0,1.199,4.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,601.0,4930.0,3.371,7.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,794.0,6500.0,1.088,1.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,830.0,6800.0,1.349,1.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,767.0,6280.0,1.408,3.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,639.0,5230.0,4.761,7.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,870.0,7130.0,1.412,1.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,805.0,6600.0,1.713,4.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,844.0,6910.0,8.256,3.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,867.0,7100.0,1.921,2.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,690.0,5660.0,1.406,6.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,748.0,6130.0,5.384,4.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,558.0,4570.0,1.089,16.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,834.0,6830.0,1.154,2.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,798.0,6540.0,1.575,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,805.0,6600.0,2.21,3.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,405.0,3320.0,4.152,20.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,577.0,4730.0,3.23,5.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,818.0,6700.0,2.397,6.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,764.0,6260.0,1.815,4.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,844.0,6910.0,1.416,3.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,647.0,5300.0,5.956,8.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,840.0,6880.0,1.9,2.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,749.0,6140.0,3.538,6.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,840.0,6880.0,2.332,1.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,767.0,6280.0,3.218,3.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,889.0,7280.0,2.104,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,883.0,7230.0,2.013,2.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,808.0,6620.0,1.243,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,402.0,3290.0,1.41,22.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,726.0,5950.0,5.03,5.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,800.0,6550.0,1.061,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,701.0,5740.0,1.47,6.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,643.0,5270.0,2.026,9.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,774.0,6340.0,1.785,2.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,821.0,6730.0,1.226,3.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,834.0,6830.0,2.745,3.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,594.0,4870.0,1.915,11.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,613.0,5020.0,2.105,12.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,790.0,6470.0,7.941,7.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,777.0,6360.0,1.549,3.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,813.0,6660.0,3.371,5.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,635.0,5200.0,5.02,10.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,815.0,6680.0,1.471,2.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,801.0,6560.0,1.318,4.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,739.0,6060.0,2.371,5.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,831.0,6810.0,2.004,4.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,636.0,5210.0,4.04,8.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,669.0,5480.0,3.852,6.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,820.0,6710.0,3.745,3.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,791.0,6480.0,1.039,4.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,637.0,5220.0,2.195,3.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,706.0,5790.0,1.787,5.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,817.0,6690.0,2.319,4.2
