P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
260,5220,80,0,260,5220,80,35,260,5220,80,70,152.0,1250.0,8.6,35.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,185.0,1520.0,12.354,56.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,149.0,1220.0,4.188,49.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,4.188,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,4.188,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,4.188,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,4.188,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,50.2,412.0,12.592,97.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,248.0,2029.9999999999998,5.821,44.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,218.0,1790.0,4.8,34.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,159.0,1310.0,14.27,52.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,152.0,1250.0,5.229,54.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,159.0,1310.0,16.809,37.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,185.0,1520.0,10.02,51.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,178.0,1460.0,4.877,52.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,175.0,1430.0,3.97,46.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,169.0,1390.0,11.72,48.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,201.0,1650.0,13.501,39.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,149.0,1220.0,12.264,55.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,189.0,1550.0,12.331,42.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,188.0,1540.0,10.164,43.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,178.0,1460.0,9.026,47.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,103.0,847.0,12.405,41.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
