P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,1.468,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,7.18,58.8,1.069,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,1.035,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,0.976,87.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,1.187,60.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,1.254,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,1.11,71.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,8.61,70.6,0.76,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,0.831,57.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.831,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,0.977,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.977,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,0.807,83.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,0.718,73.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
