P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.335,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.02,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.969,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.253,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,0.951,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.62,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.234,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.711,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.481,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.302,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.099,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,0.943,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.907,18.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.103,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.781,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.682,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.591,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.861,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.305,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.229,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.397,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.369,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.089,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.15,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.886,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.478,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.375,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.98,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.904,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.306,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.38,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.151,0.0
