P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.139,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.226,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.198,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,21.5,176.0,0.418,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.536,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.401,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,20.1,165.0,0.526,18.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.316,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.461,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.276,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.115,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.193,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.168,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.128,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.187,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.178,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.145,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.347,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.34,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.334,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.252,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,21.5,176.0,0.155,6.2
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.293,5.6
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.398,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.386,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.372,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.251,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.351,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.333,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.22,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.447,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.288,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.193,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.112,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.056,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,4.63,194.0,0.064,2.9
