P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,2.795,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.982,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,3.123,38.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,3.202,44.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.259,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.49,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,1.276,57.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.385,30.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.752,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.761,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.836,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.869,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.608,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.258,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.205,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,1.359,44.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.673,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.34,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.127,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,0.965,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,0.811,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,0.798,30.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,0.664,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,0.768,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.224,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.084,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.259,14.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.371,40.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,1.104,38.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,3.362,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.953,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.444,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.923,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.486,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.5,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.841,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.314,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.832,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.417,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.726,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,2.672,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.878,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.093,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.285,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.066,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.242,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.756,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,3.9,18.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,4.595,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,4.602,30.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,4.185,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,4.549,14.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,4.301,40.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,3.13,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.137,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.361,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,1.405,38.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.125,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.843,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,2.295,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.918,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,2.489,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.88,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.358,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.78,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,3.656,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,3.1,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,4.407,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,5.556,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,3.475,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.438,12.0
